,added_at,is_local,primary_color_x,added_by_external_urls_spotify,added_by_href,added_by_id,added_by_type,added_by_uri,track_album_album_type,track_album_external_urls_spotify,track_album_href,track_album_id,album_name,release_date,track_album_release_date_precision,track_album_total_tracks,track_album_type,album_uri,track_disc_number,duration_ms,track_episode,isExplicit,track_external_ids_isrc,track_external_ids_spotify,tracks_href,track_id,track_is_local,track_name,artist1,artist2,artist3,artist4,artist5,track_popularity,track_preview_url,track_track,track_track_number,track_type,track_uri,video_thumbnail_url,playlist_uri,collaborative,description,href,id,playlist_name,primary_color_y,public,snapshot_id,type,uri,external_urls_spotify,followers_href,followers_total,owner_display_name,owner_external_urls_spotify,owner_href,owner_id,owner_type,owner_uri,tracks_href,tracks_limit,tracks_next,tracks_offset,tracks_previous,tracks_total,track,video_thumbnail,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
301,2020-11-11T05:03:37Z,False,,https://open.spotify.com/user/lnasb3cwt4i8r9vu0c61st3bc,https://api.spotify.com/v1/users/lnasb3cwt4i8r9vu0c61st3bc,lnasb3cwt4i8r9vu0c61st3bc,user,spotify:user:lnasb3cwt4i8r9vu0c61st3bc,album,https://open.spotify.com/album/6wTyGUWGCilBFZ837k5aRi,https://api.spotify.com/v1/albums/6wTyGUWGCilBFZ837k5aRi,6wTyGUWGCilBFZ837k5aRi,SAVAGE MODE II,2020-10-02,day,15.0,album,spotify:album:6wTyGUWGCilBFZ837k5aRi,1.0,195906.0,False,True,USSM12005346,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk,https://api.spotify.com/v1/playlists/003nEQSeKn7WjQvTJL82Rd/tracks?offset=0&limit=100&additional_types=track,5SWnsxjhdcEDc7LJjq9UHk,False,Runnin,21 Savage,Metro Boomin,,,,78.0,https://p.scdn.co/mp3-preview/4e10e48e69549479819e56d428339453e24d5aff?cid=e5448a8a4fdc4b5d98b44e956d50546d,True,2.0,track,spotify:track:5SWnsxjhdcEDc7LJjq9UHk,,spotify:playlist:003nEQSeKn7WjQvTJL82Rd,False,Love Thy Rap,https://api.spotify.com/v1/playlists/003nEQSeKn7WjQvTJL82Rd?additional_types=track,003nEQSeKn7WjQvTJL82Rd,Most Popular Rap Ever,,True,Mzk2LDAyM2Y0MzhhYzgzNDk5NGE5Nzg2NjVlZDhkMjI2YjM4N2VjOTdlMjY=,playlist,spotify:playlist:003nEQSeKn7WjQvTJL82Rd,https://open.spotify.com/playlist/003nEQSeKn7WjQvTJL82Rd,,2895,RAPTH OF GOD,https://open.spotify.com/user/lnasb3cwt4i8r9vu0c61st3bc,https://api.spotify.com/v1/users/lnasb3cwt4i8r9vu0c61st3bc,lnasb3cwt4i8r9vu0c61st3bc,user,spotify:user:lnasb3cwt4i8r9vu0c61st3bc,https://api.spotify.com/v1/playlists/003nEQSeKn7WjQvTJL82Rd/tracks?offset=0&limit=100&additional_types=track,100,https://api.spotify.com/v1/playlists/003nEQSeKn7WjQvTJL82Rd/tracks?offset=100&limit=100&additional_types=track,0,,291,,,0.819,0.626,10,-4.574,0,0.202,0.00748,0.101,0.167,0.415,143.01,4
302,2023-02-02T12:23:25Z,False,,https://open.spotify.com/user/r4y2djwlgolw2fg3vhbyaivhc,https://api.spotify.com/v1/users/r4y2djwlgolw2fg3vhbyaivhc,r4y2djwlgolw2fg3vhbyaivhc,user,spotify:user:r4y2djwlgolw2fg3vhbyaivhc,single,https://open.spotify.com/album/0fwfsCQeP1Rd9ygJzb3nzB,https://api.spotify.com/v1/albums/0fwfsCQeP1Rd9ygJzb3nzB,0fwfsCQeP1Rd9ygJzb3nzB,ALL BOUT THE MONEY,2022-09-15,day,1.0,album,spotify:album:0fwfsCQeP1Rd9ygJzb3nzB,1.0,78393.0,False,True,QZNWX2236087,https://open.spotify.com/track/3HEwTpzz3N9NyYbYJOS3uM,https://api.spotify.com/v1/playlists/009iSBUVKTJv0UFCfQow2t/tracks?offset=0&limit=100&additional_types=track,3HEwTpzz3N9NyYbYJOS3uM,False,ALL BOUT THE MONEY,Big $osa,,,,,26.0,https://p.scdn.co/mp3-preview/8eff6184327549dd46a73d37bb42e10bb6dc795a?cid=e5448a8a4fdc4b5d98b44e956d50546d,True,1.0,track,spotify:track:3HEwTpzz3N9NyYbYJOS3uM,,spotify:playlist:009iSBUVKTJv0UFCfQow2t,False,"Rap and Hip hop music for your workout, gym routine, run, weight training, body building, or just listening 💪💪",https://api.spotify.com/v1/playlists/009iSBUVKTJv0UFCfQow2t?additional_types=track,009iSBUVKTJv0UFCfQow2t,Rap Workout 2023: Hip Hop Music For The Gym 💪,,True,MzkxNyxkNDE5ZWE2YjU1NDFkZTZlNjlkMTRiMTRjYmYxNDUzNzcyOGRiNjU1,playlist,spotify:playlist:009iSBUVKTJv0UFCfQow2t,https://open.spotify.com/playlist/009iSBUVKTJv0UFCfQow2t,,175252,Curatify.,https://open.spotify.com/user/r4y2djwlgolw2fg3vhbyaivhc,https://api.spotify.com/v1/users/r4y2djwlgolw2fg3vhbyaivhc,r4y2djwlgolw2fg3vhbyaivhc,user,spotify:user:r4y2djwlgolw2fg3vhbyaivhc,https://api.spotify.com/v1/playlists/009iSBUVKTJv0UFCfQow2t/tracks?offset=0&limit=100&additional_types=track,100,https://api.spotify.com/v1/playlists/009iSBUVKTJv0UFCfQow2t/tracks?offset=100&limit=100&additional_types=track,0,,166,,,0.551,0.569,2,-6.528,1,0.448,0.169,0.0,0.413,0.37,159.317,4
303,2023-02-02T12:23:25Z,False,,https://open.spotify.com/user/r4y2djwlgolw2fg3vhbyaivhc,https://api.spotify.com/v1/users/r4y2djwlgolw2fg3vhbyaivhc,r4y2djwlgolw2fg3vhbyaivhc,user,spotify:user:r4y2djwlgolw2fg3vhbyaivhc,album,https://open.spotify.com/album/0KjckH1EE6HRRurMIXSc0r,https://api.spotify.com/v1/albums/0KjckH1EE6HRRurMIXSc0r,0KjckH1EE6HRRurMIXSc0r,Good News,2020-11-20,day,17.0,album,spotify:album:0KjckH1EE6HRRurMIXSc0r,1.0,225013.0,False,True,QMCE32000687,https://open.spotify.com/track/2ZuyWP4MXXPXQaz2KJPCCn,https://api.spotify.com/v1/playlists/009iSBUVKTJv0UFCfQow2t/tracks?offset=0&limit=100&additional_types=track,2ZuyWP4MXXPXQaz2KJPCCn,False,Go Crazy (feat. Big Sean & 2 Chainz),2 Chainz,Big Sean,Megan Thee Stallion,,,43.0,https://p.scdn.co/mp3-preview/74691924f37017cf834b1208f0f0ccc6af71fa38?cid=e5448a8a4fdc4b5d98b44e956d50546d,True,12.0,track,spotify:track:2ZuyWP4MXXPXQaz2KJPCCn,,spotify:playlist:009iSBUVKTJv0UFCfQow2t,False,"Rap and Hip hop music for your workout, gym routine, run, weight training, body building, or just listening 💪💪",https://api.spotify.com/v1/playlists/009iSBUVKTJv0UFCfQow2t?additional_types=track,009iSBUVKTJv0UFCfQow2t,Rap Workout 2023: Hip Hop Music For The Gym 💪,,True,MzkxNyxkNDE5ZWE2YjU1NDFkZTZlNjlkMTRiMTRjYmYxNDUzNzcyOGRiNjU1,playlist,spotify:playlist:009iSBUVKTJv0UFCfQow2t,https://open.spotify.com/playlist/009iSBUVKTJv0UFCfQow2t,,175252,Curatify.,https://open.spotify.com/user/r4y2djwlgolw2fg3vhbyaivhc,https://api.spotify.com/v1/users/r4y2djwlgolw2fg3vhbyaivhc,r4y2djwlgolw2fg3vhbyaivhc,user,spotify:user:r4y2djwlgolw2fg3vhbyaivhc,https://api.spotify.com/v1/playlists/009iSBUVKTJv0UFCfQow2t/tracks?offset=0&limit=100&additional_types=track,100,https://api.spotify.com/v1/playlists/009iSBUVKTJv0UFCfQow2t/tracks?offset=100&limit=100&additional_types=track,0,,166,,,0.919,0.806,9,-4.591,1,0.291,0.14,0.0,0.0715,0.64,95.965,4
304,2020-08-14T14:29:51Z,False,,https://open.spotify.com/user/nasty_jack,https://api.spotify.com/v1/users/nasty_jack,nasty_jack,user,spotify:user:nasty_jack,single,https://open.spotify.com/album/1rZ0mZLidO4FtzIuqBsEBh,https://api.spotify.com/v1/albums/1rZ0mZLidO4FtzIuqBsEBh,1rZ0mZLidO4FtzIuqBsEBh,Friends Don't Lie,2019-10-18,day,1.0,album,spotify:album:1rZ0mZLidO4FtzIuqBsEBh,1.0,270666.0,False,False,GBKPL1970683,https://open.spotify.com/track/3zLfnSE3UhvbDl6uHOIOhO,https://api.spotify.com/v1/playlists/00GARohVljsECuUcNSfvSz/tracks?offset=0&limit=100&additional_types=track,3zLfnSE3UhvbDl6uHOIOhO,False,Friends Don't Lie,Haterade,,,,,0.0,,True,1.0,track,spotify:track:3zLfnSE3UhvbDl6uHOIOhO,,spotify:playlist:00GARohVljsECuUcNSfvSz,False,Electro House &#x2F; Pop EDM &#x2F; Gaming EDM,https://api.spotify.com/v1/playlists/00GARohVljsECuUcNSfvSz?additional_types=track,00GARohVljsECuUcNSfvSz,Evil EDM,,True,MjQyLDllMzVhMDcxNWVlOGE4NGQyNGQ2MjdhMDYyMWJhOTRkMDI4ODVkODI=,playlist,spotify:playlist:00GARohVljsECuUcNSfvSz,https://open.spotify.com/playlist/00GARohVljsECuUcNSfvSz,,74,Rishabh Nishad,https://open.spotify.com/user/nasty_jack,https://api.spotify.com/v1/users/nasty_jack,nasty_jack,user,spotify:user:nasty_jack,https://api.spotify.com/v1/playlists/00GARohVljsECuUcNSfvSz/tracks?offset=0&limit=100&additional_types=track,100,https://api.spotify.com/v1/playlists/00GARohVljsECuUcNSfvSz/tracks?offset=100&limit=100&additional_types=track,0,,259,,,0.404,0.907,11,-4.318,0,0.0513,0.000255,0.899,0.108,0.0756,180.009,4
305,2021-07-08T12:15:57Z,False,,https://open.spotify.com/user/hundredandonepercentbitch,https://api.spotify.com/v1/users/hundredandonepercentbitch,hundredandonepercentbitch,user,spotify:user:hundredandonepercentbitch,single,https://open.spotify.com/album/7mhV3SVl1tjueOwXhprTfs,https://api.spotify.com/v1/albums/7mhV3SVl1tjueOwXhprTfs,7mhV3SVl1tjueOwXhprTfs,Pum Pum (Da Tweekaz Remix),2021-05-28,day,1.0,album,spotify:album:7mhV3SVl1tjueOwXhprTfs,1.0,177095.0,False,False,NLZ8W2100092,https://open.spotify.com/track/4xepEyAafqTlomdgs7HprF,https://api.spotify.com/v1/playlists/00K8YK8wHcMqrUjQA4KOub/tracks?offset=0&limit=100&additional_types=track,4xepEyAafqTlomdgs7HprF,False,Pum Pum - Da Tweekaz Remix,Da Tweekaz,Sevenn,Showtek,,,35.0,https://p.scdn.co/mp3-preview/4dcfe52fdb634c88c8bb8e14a772b9b26e320de1?cid=e5448a8a4fdc4b5d98b44e956d50546d,True,1.0,track,spotify:track:4xepEyAafqTlomdgs7HprF,,spotify:playlist:00K8YK8wHcMqrUjQA4KOub,False,Fapmaster00&#x27;s stash! Enjoy~~,https://api.spotify.com/v1/playlists/00K8YK8wHcMqrUjQA4KOub?additional_types=track,00K8YK8wHcMqrUjQA4KOub,🖤慢搖MANYAO//EDM//TECHNO//NIGHTCORE🖤,,True,MjUzLDM3ODgyOTBkNGUwMGViYmFjNjUxMWE0ZjY4YTlhYzJhZjY5YzY0YzA=,playlist,spotify:playlist:00K8YK8wHcMqrUjQA4KOub,https://open.spotify.com/playlist/00K8YK8wHcMqrUjQA4KOub,,3267,FAPMASTER00,https://open.spotify.com/user/hundredandonepercentbitch,https://api.spotify.com/v1/users/hundredandonepercentbitch,hundredandonepercentbitch,user,spotify:user:hundredandonepercentbitch,https://api.spotify.com/v1/playlists/00K8YK8wHcMqrUjQA4KOub/tracks?offset=0&limit=100&additional_types=track,100,https://api.spotify.com/v1/playlists/00K8YK8wHcMqrUjQA4KOub/tracks?offset=100&limit=100&additional_types=track,0,,205,,,0.625,0.966,10,-4.315,0,0.0657,0.0882,1.44e-05,0.323,0.837,150.059,4
306,2023-02-02T12:23:25Z,False,,https://open.spotify.com/user/r4y2djwlgolw2fg3vhbyaivhc,https://api.spotify.com/v1/users/r4y2djwlgolw2fg3vhbyaivhc,r4y2djwlgolw2fg3vhbyaivhc,user,spotify:user:r4y2djwlgolw2fg3vhbyaivhc,album,https://open.spotify.com/album/6rcbbhcm8Os7EiVRHP9Aef,https://api.spotify.com/v1/albums/6rcbbhcm8Os7EiVRHP9Aef,6rcbbhcm8Os7EiVRHP9Aef,Victory Lap,2018-02-16,day,16.0,album,spotify:album:6rcbbhcm8Os7EiVRHP9Aef,1.0,175040.0,False,True,USAT21705211,https://open.spotify.com/track/3R9j8urSPiBbapNbyuSYkE,https://api.spotify.com/v1/playlists/009iSBUVKTJv0UFCfQow2t/tracks?offset=0&limit=100&additional_types=track,3R9j8urSPiBbapNbyuSYkE,False,Grinding All My Life,Nipsey Hussle,,,,,62.0,https://p.scdn.co/mp3-preview/334dd57c3664324ec37f5aa93c32a3edd833458a?cid=e5448a8a4fdc4b5d98b44e956d50546d,True,11.0,track,spotify:track:3R9j8urSPiBbapNbyuSYkE,,spotify:playlist:009iSBUVKTJv0UFCfQow2t,False,"Rap and Hip hop music for your workout, gym routine, run, weight training, body building, or just listening 💪💪",https://api.spotify.com/v1/playlists/009iSBUVKTJv0UFCfQow2t?additional_types=track,009iSBUVKTJv0UFCfQow2t,Rap Workout 2023: Hip Hop Music For The Gym 💪,,True,MzkxNyxkNDE5ZWE2YjU1NDFkZTZlNjlkMTRiMTRjYmYxNDUzNzcyOGRiNjU1,playlist,spotify:playlist:009iSBUVKTJv0UFCfQow2t,https://open.spotify.com/playlist/009iSBUVKTJv0UFCfQow2t,,175252,Curatify.,https://open.spotify.com/user/r4y2djwlgolw2fg3vhbyaivhc,https://api.spotify.com/v1/users/r4y2djwlgolw2fg3vhbyaivhc,r4y2djwlgolw2fg3vhbyaivhc,user,spotify:user:r4y2djwlgolw2fg3vhbyaivhc,https://api.spotify.com/v1/playlists/009iSBUVKTJv0UFCfQow2t/tracks?offset=0&limit=100&additional_types=track,100,https://api.spotify.com/v1/playlists/009iSBUVKTJv0UFCfQow2t/tracks?offset=100&limit=100&additional_types=track,0,,166,,,0.6,0.716,3,-5.554,0,0.384,0.0491,0.0,0.109,0.246,180.165,4
307,2020-07-05T03:43:13Z,False,,https://open.spotify.com/user/hundredandonepercentbitch,https://api.spotify.com/v1/users/hundredandonepercentbitch,hundredandonepercentbitch,user,spotify:user:hundredandonepercentbitch,single,https://open.spotify.com/album/1fCW4nwxG5nTZm4HQAC5LC,https://api.spotify.com/v1/albums/1fCW4nwxG5nTZm4HQAC5LC,1fCW4nwxG5nTZm4HQAC5LC,Huang Hun (Remix),2018-03-04,day,1.0,album,spotify:album:1fCW4nwxG5nTZm4HQAC5LC,1.0,316627.0,False,False,ushm82016905,https://open.spotify.com/track/4ntJaaeQKIWRfMNYw2FH7L,https://api.spotify.com/v1/playlists/00K8YK8wHcMqrUjQA4KOub/tracks?offset=0&limit=100&additional_types=track,4ntJaaeQKIWRfMNYw2FH7L,False,Huang Hun (Remix),Nakedsins,,,,,37.0,https://p.scdn.co/mp3-preview/88789a9d202a61ab8030790a61c47e85fab24e7a?cid=e5448a8a4fdc4b5d98b44e956d50546d,True,1.0,track,spotify:track:4ntJaaeQKIWRfMNYw2FH7L,,spotify:playlist:00K8YK8wHcMqrUjQA4KOub,False,Fapmaster00&#x27;s stash! Enjoy~~,https://api.spotify.com/v1/playlists/00K8YK8wHcMqrUjQA4KOub?additional_types=track,00K8YK8wHcMqrUjQA4KOub,🖤慢搖MANYAO//EDM//TECHNO//NIGHTCORE🖤,,True,MjUzLDM3ODgyOTBkNGUwMGViYmFjNjUxMWE0ZjY4YTlhYzJhZjY5YzY0YzA=,playlist,spotify:playlist:00K8YK8wHcMqrUjQA4KOub,https://open.spotify.com/playlist/00K8YK8wHcMqrUjQA4KOub,,3267,FAPMASTER00,https://open.spotify.com/user/hundredandonepercentbitch,https://api.spotify.com/v1/users/hundredandonepercentbitch,hundredandonepercentbitch,user,spotify:user:hundredandonepercentbitch,https://api.spotify.com/v1/playlists/00K8YK8wHcMqrUjQA4KOub/tracks?offset=0&limit=100&additional_types=track,100,https://api.spotify.com/v1/playlists/00K8YK8wHcMqrUjQA4KOub/tracks?offset=100&limit=100&additional_types=track,0,,205,,,0.577,0.851,1,-7.384,0,0.0415,0.0365,0.192,0.304,0.712,163.217,4
308,2020-07-05T03:42:53Z,False,,https://open.spotify.com/user/hundredandonepercentbitch,https://api.spotify.com/v1/users/hundredandonepercentbitch,hundredandonepercentbitch,user,spotify:user:hundredandonepercentbitch,single,https://open.spotify.com/album/5Rc0OTFEFeXDBd2GvMRJkx,https://api.spotify.com/v1/albums/5Rc0OTFEFeXDBd2GvMRJkx,5Rc0OTFEFeXDBd2GvMRJkx,DLMD,2020-04-16,day,1.0,album,spotify:album:5Rc0OTFEFeXDBd2GvMRJkx,1.0,160212.0,False,False,ITC942002746,https://open.spotify.com/track/2d9EgBM9F09IkEG8t9T6L8,https://api.spotify.com/v1/playlists/00K8YK8wHcMqrUjQA4KOub/tracks?offset=0&limit=100&additional_types=track,2d9EgBM9F09IkEG8t9T6L8,False,DLMD,Darren Styles,TNT,Technoboy,Tuneboy,,55.0,https://p.scdn.co/mp3-preview/087e113957d64651130642e5e288d1af04a1ff02?cid=e5448a8a4fdc4b5d98b44e956d50546d,True,1.0,track,spotify:track:2d9EgBM9F09IkEG8t9T6L8,,spotify:playlist:00K8YK8wHcMqrUjQA4KOub,False,Fapmaster00&#x27;s stash! Enjoy~~,https://api.spotify.com/v1/playlists/00K8YK8wHcMqrUjQA4KOub?additional_types=track,00K8YK8wHcMqrUjQA4KOub,🖤慢搖MANYAO//EDM//TECHNO//NIGHTCORE🖤,,True,MjUzLDM3ODgyOTBkNGUwMGViYmFjNjUxMWE0ZjY4YTlhYzJhZjY5YzY0YzA=,playlist,spotify:playlist:00K8YK8wHcMqrUjQA4KOub,https://open.spotify.com/playlist/00K8YK8wHcMqrUjQA4KOub,,3267,FAPMASTER00,https://open.spotify.com/user/hundredandonepercentbitch,https://api.spotify.com/v1/users/hundredandonepercentbitch,hundredandonepercentbitch,user,spotify:user:hundredandonepercentbitch,https://api.spotify.com/v1/playlists/00K8YK8wHcMqrUjQA4KOub/tracks?offset=0&limit=100&additional_types=track,100,https://api.spotify.com/v1/playlists/00K8YK8wHcMqrUjQA4KOub/tracks?offset=100&limit=100&additional_types=track,0,,205,,,0.487,0.99,0,-2.282,1,0.094,0.000595,0.843,0.331,0.161,160.046,4
309,2017-11-24T23:13:52Z,False,,https://open.spotify.com/user/lequeen,https://api.spotify.com/v1/users/lequeen,lequeen,user,spotify:user:lequeen,single,https://open.spotify.com/album/2Ha5B3dapothPfMP9gWvQB,https://api.spotify.com/v1/albums/2Ha5B3dapothPfMP9gWvQB,2Ha5B3dapothPfMP9gWvQB,100% No Modern Talking,2012-08-01,day,4.0,album,spotify:album:2Ha5B3dapothPfMP9gWvQB,1.0,301122.0,False,True,GBAHT1200462,https://open.spotify.com/track/5qFL2uwfnGU8FccwLMgPNQ,https://api.spotify.com/v1/playlists/00g1IGwpyKIxnWYtYr3VyT/tracks?offset=0&limit=100&additional_types=track,5qFL2uwfnGU8FccwLMgPNQ,False,Internet Friends,Knife Party,,,,,53.0,https://p.scdn.co/mp3-preview/1dec86f219089fd99a593fc994c9d2bb6d084de3?cid=e5448a8a4fdc4b5d98b44e956d50546d,True,1.0,track,spotify:track:5qFL2uwfnGU8FccwLMgPNQ,,spotify:playlist:00g1IGwpyKIxnWYtYr3VyT,False,,https://api.spotify.com/v1/playlists/00g1IGwpyKIxnWYtYr3VyT?additional_types=track,00g1IGwpyKIxnWYtYr3VyT,EDM 2011,,True,MTQ1LGE3MGNkZWNjYzdhNWJkNzdjMGVhOGM0NTdiZTgxNDA5Y2RjY2M5Mzg=,playlist,spotify:playlist:00g1IGwpyKIxnWYtYr3VyT,https://open.spotify.com/playlist/00g1IGwpyKIxnWYtYr3VyT,,749,Raul Hernandez Reina,https://open.spotify.com/user/lequeen,https://api.spotify.com/v1/users/lequeen,lequeen,user,spotify:user:lequeen,https://api.spotify.com/v1/playlists/00g1IGwpyKIxnWYtYr3VyT/tracks?offset=0&limit=100&additional_types=track,100,https://api.spotify.com/v1/playlists/00g1IGwpyKIxnWYtYr3VyT/tracks?offset=100&limit=100&additional_types=track,0,,111,,,0.64,0.903,5,-3.042,0,0.185,0.00105,0.0503,0.171,0.152,128.079,4
310,2020-03-27T15:54:48Z,False,,https://open.spotify.com/user/nicholaszylee,https://api.spotify.com/v1/users/nicholaszylee,nicholaszylee,user,spotify:user:nicholaszylee,single,https://open.spotify.com/album/1ABYsJwhqu0MoN3HVn3tKi,https://api.spotify.com/v1/albums/1ABYsJwhqu0MoN3HVn3tKi,1ABYsJwhqu0MoN3HVn3tKi,GUD VIBRATIONS,2016-10-26,day,1.0,album,spotify:album:1ABYsJwhqu0MoN3HVn3tKi,1.0,224210.0,False,False,USZ4V1600245,https://open.spotify.com/track/2BVUOGciUUUqOPSLtHwLGp,https://api.spotify.com/v1/playlists/004J3j7FrqRytkgHYeXo7E/tracks?offset=0&limit=100&additional_types=track,2BVUOGciUUUqOPSLtHwLGp,False,GUD VIBRATIONS,NGHTMRE,SLANDER,,,,53.0,https://p.scdn.co/mp3-preview/c24bfee1a8bc1f399b052027ee6dc8afee2b9b2e?cid=e5448a8a4fdc4b5d98b44e956d50546d,True,1.0,track,spotify:track:2BVUOGciUUUqOPSLtHwLGp,,spotify:playlist:004J3j7FrqRytkgHYeXo7E,False,,https://api.spotify.com/v1/playlists/004J3j7FrqRytkgHYeXo7E?additional_types=track,004J3j7FrqRytkgHYeXo7E,angry edm vibes,,True,MTU2LDk0NGEwZjMwZjJmOTc1NTc5Mzk2NDUwZTU5OGVmMWRhMzc3MGFhYzg=,playlist,spotify:playlist:004J3j7FrqRytkgHYeXo7E,https://open.spotify.com/playlist/004J3j7FrqRytkgHYeXo7E,,245,Nicholas,https://open.spotify.com/user/nicholaszylee,https://api.spotify.com/v1/users/nicholaszylee,nicholaszylee,user,spotify:user:nicholaszylee,https://api.spotify.com/v1/playlists/004J3j7FrqRytkgHYeXo7E/tracks?offset=0&limit=100&additional_types=track,100,https://api.spotify.com/v1/playlists/004J3j7FrqRytkgHYeXo7E/tracks?offset=100&limit=100&additional_types=track,0,,118,,,0.514,0.924,8,-5.417,1,0.052,0.000208,0.805,0.0684,0.0675,151.994,4
311,2022-05-23T15:24:54Z,False,,https://open.spotify.com/user/biels09,https://api.spotify.com/v1/users/biels09,biels09,user,spotify:user:biels09,album,https://open.spotify.com/album/6fpPZS13ImRVpr7Tqs6yP9,https://api.spotify.com/v1/albums/6fpPZS13ImRVpr7Tqs6yP9,6fpPZS13ImRVpr7Tqs6yP9,Christina Aguilera (Expanded Edition),1999,year,18.0,album,spotify:album:6fpPZS13ImRVpr7Tqs6yP9,1.0,217573.0,False,False,USRC19900032,https://open.spotify.com/track/11mwFrKvLXCbcVGNxffGyP,https://api.spotify.com/v1/playlists/008G1BbvK1NQvbAV8MHvDz/tracks?offset=0&limit=100&additional_types=track,11mwFrKvLXCbcVGNxffGyP,False,Genie In a Bottle,Christina Aguilera,,,,,68.0,https://p.scdn.co/mp3-preview/7c0c311e3ebbe0f3a4a4c69fa2fc79da7b473234?cid=e5448a8a4fdc4b5d98b44e956d50546d,True,1.0,track,spotify:track:11mwFrKvLXCbcVGNxffGyP,,spotify:playlist:008G1BbvK1NQvbAV8MHvDz,False,pop 2000 - 2000s throwbacks - 2000s hits - anos 2000,https://api.spotify.com/v1/playlists/008G1BbvK1NQvbAV8MHvDz?additional_types=track,008G1BbvK1NQvbAV8MHvDz,Pop Hits 2000's - Throwback Vibes,,True,NzAxNiw4MTkwNzU0NTI3Y2M3YTVhNjUxYTg2NDFjYjY2ZGMxMDBmMmNjZDc2,playlist,spotify:playlist:008G1BbvK1NQvbAV8MHvDz,https://open.spotify.com/playlist/008G1BbvK1NQvbAV8MHvDz,,139783,Doorn Records,https://open.spotify.com/user/biels09,https://api.spotify.com/v1/users/biels09,biels09,user,spotify:user:biels09,https://api.spotify.com/v1/playlists/008G1BbvK1NQvbAV8MHvDz/tracks?offset=0&limit=100&additional_types=track,100,https://api.spotify.com/v1/playlists/008G1BbvK1NQvbAV8MHvDz/tracks?offset=100&limit=100&additional_types=track,0,,153,,,0.633,0.8,1,-6.945,1,0.166,0.209,0.000123,0.137,0.913,175.716,4
312,2020-11-01T18:15:51Z,False,,https://open.spotify.com/user/lnasb3cwt4i8r9vu0c61st3bc,https://api.spotify.com/v1/users/lnasb3cwt4i8r9vu0c61st3bc,lnasb3cwt4i8r9vu0c61st3bc,user,spotify:user:lnasb3cwt4i8r9vu0c61st3bc,album,https://open.spotify.com/album/3IO8IPjwXuzPJnoaqkwYrj,https://api.spotify.com/v1/albums/3IO8IPjwXuzPJnoaqkwYrj,3IO8IPjwXuzPJnoaqkwYrj,NOT ALL HEROES WEAR CAPES (Deluxe),2018-11-06,day,26.0,album,spotify:album:3IO8IPjwXuzPJnoaqkwYrj,1.0,203266.0,False,True,USUG11802484,https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz,https://api.spotify.com/v1/playlists/003nEQSeKn7WjQvTJL82Rd/tracks?offset=0&limit=100&additional_types=track,1fewSx2d5KIZ04wsooEBOz,False,Space Cadet (feat. Gunna),Gunna,Metro Boomin,,,,78.0,,True,5.0,track,spotify:track:1fewSx2d5KIZ04wsooEBOz,,spotify:playlist:003nEQSeKn7WjQvTJL82Rd,False,Love Thy Rap,https://api.spotify.com/v1/playlists/003nEQSeKn7WjQvTJL82Rd?additional_types=track,003nEQSeKn7WjQvTJL82Rd,Most Popular Rap Ever,,True,Mzk2LDAyM2Y0MzhhYzgzNDk5NGE5Nzg2NjVlZDhkMjI2YjM4N2VjOTdlMjY=,playlist,spotify:playlist:003nEQSeKn7WjQvTJL82Rd,https://open.spotify.com/playlist/003nEQSeKn7WjQvTJL82Rd,,2895,RAPTH OF GOD,https://open.spotify.com/user/lnasb3cwt4i8r9vu0c61st3bc,https://api.spotify.com/v1/users/lnasb3cwt4i8r9vu0c61st3bc,lnasb3cwt4i8r9vu0c61st3bc,user,spotify:user:lnasb3cwt4i8r9vu0c61st3bc,https://api.spotify.com/v1/playlists/003nEQSeKn7WjQvTJL82Rd/tracks?offset=0&limit=100&additional_types=track,100,https://api.spotify.com/v1/playlists/003nEQSeKn7WjQvTJL82Rd/tracks?offset=100&limit=100&additional_types=track,0,,291,,,0.901,0.464,5,-9.789,0,0.0645,0.368,1.71e-05,0.238,0.638,109.004,4
